date,vnd_per_cad,open,high,low,change_pct,year,month
2024-06-25,18636.06,18642.04,18680.76,18608.39,0.0,2024,6
2024-06-26,18583.52,18641.78,18653.82,18576.48,-0.28,2024,6
2024-06-27,18577.58,18586.65,18615.88,18570.38,-0.03,2024,6
2024-06-28,18597.43,18580.76,18642.89,18525.66,0.11,2024,6
2024-07-01,18526.61,18609.5,18629.93,18513.46,-0.38,2024,7
2024-07-02,18602.44,18531.65,18625.84,18500.35,0.41,2024,7
2024-07-03,18658.36,18609.49,18693.54,18594.87,0.3,2024,7
2024-07-04,18691.25,18663.39,18707.29,18656.57,0.18,2024,7
2024-07-05,18626.4,18697.66,18710.72,18614.38,-0.35,2024,7
2024-07-08,18636.8,18632.8,18669.78,18621.83,0.06,2024,7
2024-07-09,18633.96,18642.51,18663.62,18621.09,-0.02,2024,7
2024-07-10,18657.32,18640.37,18679.72,18627.23,0.13,2024,7
2024-07-11,18646.77,18661.89,18713.57,18629.94,-0.06,2024,7
2024-07-12,18637.23,18650.44,18684.61,18632.02,-0.05,2024,7
2024-07-15,18533.95,18642.27,18645.0,18531.78,-0.55,2024,7
2024-07-16,18555.76,18539.9,18589.19,18513.38,0.12,2024,7
2024-07-17,18497.0,18561.46,18569.6,18481.36,-0.32,2024,7
2024-07-18,18462.32,18509.04,18551.01,18452.99,-0.19,2024,7
2024-07-19,18429.67,18471.16,18514.04,18419.53,-0.18,2024,7
2024-07-22,18406.13,18449.04,18479.33,18390.68,-0.13,2024,7
2024-07-23,18393.18,18421.44,18445.27,18397.77,-0.07,2024,7
2024-07-24,18356.26,18401.11,18428.15,18353.54,-0.2,2024,7
2024-07-25,18289.33,18364.84,18375.89,18264.2,-0.36,2024,7
2024-07-26,18280.35,18296.57,18346.73,18277.98,-0.05,2024,7
2024-07-29,18242.51,18299.78,18332.49,18235.26,-0.21,2024,7
